MANUFACTURER;SUPPLIER; PRICE ; PURCHASE;%;VAT;REFERENCE;NAME;EAN13;CATEGORY;META TITLE;"TAGS	";KEYWORDS;REWRITE;SIZE;Depth;Width;Height;Weight
Akrapovic;Akrapovic;8 485,72;6 364,29;15;7;S-CO/TI/3;Chevrolet Corvette Stingray (C8) Akrapovic Slip-On Line (Titanium);3,83E+12;Home;Chevrolet Corvette Stingray (C8) Akrapovic Slip-On Line (Titanium);Akrapovic,S-CO/TI/3,Chevrolet,Corvette,Stingray,(C8);Akrapovic,S-CO/TI/3,Chevrolet,Corvette,Stingray,(C8);Akrapovic-S-COTI3;;;;;
Akrapovic;Akrapovic;3 164,99;2 373,74;15;7;L-CO/SS/1;Chevrolet Corvette Stingray (C8) Akrapovic Link Pipe Set w Cat (SS);3,83E+12;Home;Chevrolet Corvette Stingray (C8) Akrapovic Link Pipe Set w Cat (SS);Akrapovic,L-CO/SS/1,Chevrolet,Corvette,Stingray,(C8);Akrapovic,L-CO/SS/1,Chevrolet,Corvette,Stingray,(C8);Akrapovic-L-COSS1;;;;;
Akrapovic;Akrapovic;1 860,89;1 395,67;15;7;L-CO/SS/2;Chevrolet Corvette Stingray (C8) Akrapovic Link Pipe Set w/o Cat (SS);3,83E+12;Home;Chevrolet Corvette Stingray (C8) Akrapovic Link Pipe Set w/o Cat (SS);Akrapovic,L-CO/SS/2,Chevrolet,Corvette,Stingray,(C8);Akrapovic,L-CO/SS/2,Chevrolet,Corvette,Stingray,(C8);Akrapovic-L-COSS2;;;;;
Akrapovic;Akrapovic;8 485,72;6 364,29;15;7;S-CO/TI/4;Chevrolet Corvette Stingray (C8) - OPF/GPF Akrapovic Slip-On Line (Titanium);3,83E+12;Home;Chevrolet Corvette Stingray (C8) - OPF/GPF Akrapovic Slip-On Line (Titanium);Akrapovic,S-CO/TI/4,Chevrolet,Corvette,Stingray,(C8),-,OPF/GPF;Akrapovic,S-CO/TI/4,Chevrolet,Corvette,Stingray,(C8),-,OPF/GPF;Akrapovic-S-COTI4;;;;;
Akrapovic;Akrapovic;6 127,57;4 595,68;15;7;S-CO/TI/1;Chevrolet Corvette Stingray/Grand Sport (C7) Akrapovic Evolution Line (Titanium);3,83E+12;Home;Chevrolet Corvette Stingray/Grand Sport (C7) Akrapovic Evolution Line (Titanium);Akrapovic,S-CO/TI/1,Chevrolet,Corvette,Stingray/Grand,Sport,(C7);Akrapovic,S-CO/TI/1,Chevrolet,Corvette,Stingray/Grand,Sport,(C7);Akrapovic-S-COTI1;;;;;
Akrapovic;Akrapovic;1 038,29;778,72;15;7;P-HF868;Chevrolet Corvette Stingray/Grand Sport (C7) Akrapovic Valve Actuator Kit;3,83E+12;Home;Chevrolet Corvette Stingray/Grand Sport (C7) Akrapovic Valve Actuator Kit;Akrapovic,P-HF868,Chevrolet,Corvette,Stingray/Grand,Sport,(C7);Akrapovic,P-HF868,Chevrolet,Corvette,Stingray/Grand,Sport,(C7);Akrapovic-P-HF868;;;;;
Akrapovic;Akrapovic;567,36;425,52;15;7;P-HF886;Chevrolet Corvette Stingray/Grand Sport (C7) Akrapovic Control Kit;3,83E+12;Home;Chevrolet Corvette Stingray/Grand Sport (C7) Akrapovic Control Kit;Akrapovic,P-HF886,Chevrolet,Corvette,Stingray/Grand,Sport,(C7);Akrapovic,P-HF886,Chevrolet,Corvette,Stingray/Grand,Sport,(C7);Akrapovic-P-HF886;;;;;
Akrapovic;Akrapovic;4 841,39;3 631,04;15;7;MTP-CO/TI/2;Chevrolet Corvette Z06 (C7) Akrapovic Slip-On Line (Titanium);3,83E+12;Home;Chevrolet Corvette Z06 (C7) Akrapovic Slip-On Line (Titanium);Akrapovic,MTP-CO/TI/2,Chevrolet,Corvette,Z06,(C7);Akrapovic,MTP-CO/TI/2,Chevrolet,Corvette,Z06,(C7);Akrapovic-MTP-COTI2;;;;;
Akrapovic;Akrapovic;6 054,77;4 541,08;15;7;S-CO/TI/2;Chevrolet Corvette Z06 (C7) Akrapovic Evolution Line (Titanium);3,83E+12;Home;Chevrolet Corvette Z06 (C7) Akrapovic Evolution Line (Titanium);Akrapovic,S-CO/TI/2,Chevrolet,Corvette,Z06,(C7);Akrapovic,S-CO/TI/2,Chevrolet,Corvette,Z06,(C7);Akrapovic-S-COTI2;;;;;
