reference;wholesale_price;price;;;;;;discount
TS-HT225150-BK;16,775;33,55;;;;;;0
TS-HT250150-BK;16,775;33,55;;;;;;0
TS-HT275150-BK;17,56;35,12;;;;;;0
TS-HT300150-BK;18,085;36,17;;;;;;0
TS-HV0303-BE;7,02;14,04;;;;;;0
TS-HV0303-BK;7,02;14,04;;;;;;0
TS-HV0303-RD;7,02;14,04;;;;;;0
TS-HV0403-BE;7,265;14,53;;;;;;0
TS-HV0403-BK;7,265;14,53;;;;;;0
TS-HV0403-RD;7,265;14,53;;;;;;0
TS-HV0503-BE;7,75;15,5;;;;;;0
TS-HV0503-BK;7,75;15,5;;;;;;0
TS-HV0503-RD;7,75;15,5;;;;;;0
TS-HV0603-BE;8,075;16,15;;;;;;0
TS-HV0603-BK;8,075;16,15;;;;;;0
TS-HV0603-RD;8,075;16,15;;;;;;0
TS-HVR0303-BK;11,26;22,52;;;;;;0
TS-HVR0403-BK;13,36;26,72;;;;;;0
TS-HVR0503-BK;14,935;29,87;;;;;;0
TS-HVR0603-BK;16,775;33,55;;;;;;0
